"Codigo","Nombre","Categoria","Tecnologia","Estado","Departamento","Municipio","Ubicación","Altitud","LONGITUD","LATITUD","Fecha_instalacion","Fecha_suspension","Area Operativa","Corriente","Area Hidrografica","Zona Hidrografica","Subzona hidrografica","Entidad"
"11117040","MUTATA [11117040]","Limnigráfica","Automática con Telemetría","Suspendida","Antioquia","Mutatá","(7.229444444, -76.43805556)","132","-76.43805556","7.229444444","15/10/1976","02/07/2025","Area Operativa 01 - Antioquia-Chocó","Riosucio","Caribe","Atrato - Darién","Río Sucio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11117050","DABEIBA 2 [11117050]","Limnigráfica","Automática con Telemetría","Activa","Antioquia","Dabeiba","(7.010278056, -76.288333333)","650","-76.288333333","7.010278056","15/09/1976",,"Area Operativa 01 - Antioquia-Chocó","Riosucio","Caribe","Atrato - Darién","Río Sucio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11120010","SALAQUI [11120010]","Pluviométrica","Convencional","Suspendida","Choco","Riosucio","(7.433333333, -77.28333333)","20","-77.28333333","7.433333333","15/11/1974","15/11/1983","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11120040","RIOSUCIO [11120040]","Climática Ordinaria","Automática con Telemetría","En Mantenimiento","Choco","Riosucio","(7.439444444, -77.11527778)","2","-77.11527778","7.439444444","15/09/1960",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Sucio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11125010","TERESITA LA [11125010]","Climática Ordinaria","Convencional","Suspendida","Choco","Riosucio","(7.0, -77.5)","50","-77.5","7","15/03/1972","15/02/2002","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11127010","NUEVA LA [11127010]","Limnimétrica","Convencional","Suspendida","Choco","Riosucio","(7.316666667, -77.16666667)","75","-77.16666667","7.316666667","15/03/1977","15/09/1989","Area Operativa 01 - Antioquia-Chocó","Truando","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11130010","UNGUIA [11130010]","Pluviométrica","Convencional","Activa","Choco","Unguía","(8.036778056, -77.087860833)","14","-77.087860833","8.036778056","15/11/1974","16/05/2022","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11130020","HONDA LA [11130020]","Pluviométrica","Convencional","Suspendida","Choco","Riosucio","(7.576666667, -77.12555556)","5","-77.12555556","7.576666667","15/04/1972","15/04/1972","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11130030","SAUTATA [11130030]","Pluviométrica","Convencional","Suspendida","Choco","Riosucio","(7.866666667, -77.16666667)","5","-77.16666667","7.866666667","15/01/1967","15/10/1971","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11135010","SAUTATA [11135010]","Climática Ordinaria","Convencional","Suspendida","Choco","Riosucio","(7.85, -77.11666667)","2","-77.11666667","7.85","15/04/1972","31/03/2008","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11135020","BALSA LA [11135020]","Climática Ordinaria","Convencional","Suspendida","Choco","Riosucio","(7.516666667, -77.2)","5","-77.2","7.516666667","15/05/1988","15/10/1996","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11135030","UNGUIA [11135030]","Climática Principal","Automática con Telemetría","En Mantenimiento","Choco","Unguía","(8.036722222, -77.08786111)","14","-77.08786111","8.036722222","24/09/2005",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11140010","MARIRRIO [11140010]","Pluviométrica","Convencional","Suspendida","Antioquia","Turbo","(8.0, -76.95)","1","-76.95","8","15/07/1987","15/07/1989","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Directos Bajo Atrato entre río Sucio y desembocadura","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11145010","BAJIRA [11145010]","Climática Ordinaria","Convencional","Suspendida","Choco","Riosucio","(7.383333333, -76.66666667)","150","-76.66666667","7.383333333","15/11/1985","15/02/1997","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Sucio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11147010","RIOSUCIO [11147010]","Limnimétrica","Convencional","Activa","Choco","Riosucio","(7.44, -77.12)","2","-77.12","7.44","15/12/1965",,"Area Operativa 01 - Antioquia-Chocó","Atrato","Caribe","Atrato - Darién","Río Salaquí  y otros directos Bajo Atrato","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11147020","BAJIRA [11147020]","Limnigráfica","Convencional","Suspendida","Choco","Riosucio","(7.368444444, -76.72727778)","2","-76.72727778","7.368444444","15/09/1990","22/08/2019","Area Operativa 01 - Antioquia-Chocó","Bajira","Caribe","Atrato - Darién","Río Sucio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11147030","PRIMAVERA [11147030]","Limnimétrica","Convencional","Suspendida","Antioquia","Mutatá","(7.35, -76.63333333)","160","-76.63333333","7.35","15/03/1991","15/02/1997","Area Operativa 01 - Antioquia-Chocó","CAÑO PASAMOS","Caribe","Atrato - Darién","Río Sucio","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11150010","TITUMATE [11150010]","Pluviométrica","Convencional","Activa","Choco","Unguía","(8.308055556, -77.07583333)","11","-77.07583333","8.308055556","15/11/1974",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11150020","TANELA [11150020]","Pluviométrica","Convencional","Activa","Choco","Unguía","(8.162916667, -77.040416667)","10","-77.040416667","8.162916667","15/11/1974",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11150030","ACANDI [11150030]","Pluviométrica","Convencional","Activa","Choco","Acandí","(8.530833333, -77.27694444)","160","-77.27694444","8.530833333","15/04/1980",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11155010","PLAYA LA [11155010]","Climática Ordinaria","Convencional","Suspendida","Choco","Acandí","(8.533333333, -77.28333333)","2","-77.28333333","8.533333333","15/08/1971","15/01/1977","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11155020","GLORIA LA [11155020]","Climática Ordinaria","Convencional","Suspendida","Choco","Unguía","(8.266666667, -77.06666667)","5","-77.06666667","8.266666667","15/04/1980","15/12/1986","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tanela y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11155030","CAPURGANA [11155030]","Meteorologica Marina","Automática con Telemetría","En Mantenimiento","Choco","Acandí","(8.61625, -77.32819444)","19","-77.32819444","8.61625","16/04/2007",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11159010","CAPURGANA - AUT [11159010]","Meteorologica Marina","Automática con Telemetría","Suspendida","Choco","Acandí","(8.62, -77.33)","1","-77.33","8.62","15/08/1995",,"Area Operativa 01 - Antioquia-Chocó","Mar Caribe","Caribe","Atrato - Darién","Río Tolo y otros Directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"11175000","ATRATO - AUT  [11175000]","Climática Ordinaria","Automática con Telemetría","Activa","Choco","Atrato (Yuto)","(5.58835, -76.64351)","63","-76.64351","5.58835","29/12/2017",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Río Cabi y otros Directos Atrato (md)","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010010","EL TORMENTO [12010010]","Pluviométrica","Convencional","Activa","Antioquia","Turbo","(7.766388889, -76.85527778)","20","-76.85527778","7.766388889","15/01/1972",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010020","PALMERA LA [12010020]","Pluviométrica","Convencional","Suspendida","Antioquia","Chigorodó","(7.5, -76.599999722)","58","-76.599999722","7.5","15/03/1972","16/05/2022","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010030","BARRANQUILLITA [12010030]","Pluviométrica","Convencional","Activa","Antioquia","Chigorodó","(7.57, -76.7)","18","-76.7","7.57","15/12/1974",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010040","TULENAPA [12010040]","Pluviométrica","Convencional","Suspendida","Antioquia","Chigorodó","(7.666666667, -76.66666667)","30","-76.66666667","7.666666667","15/08/1974","15/08/1982","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010050","LA TOSCANA [12010050]","Pluviométrica","Convencional","Activa","Antioquia","Carepa","(7.808055556, -76.70305556)","15","-76.70305556","7.808055556","15/07/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010060","LA LORENA [12010060]","Pluviométrica","Convencional","Activa","Antioquia","Apartadó","(7.863055556, -76.68916667)","10","-76.68916667","7.863055556","15/07/1976",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010070","EL CASCO [12010070]","Pluviométrica","Convencional","Activa","Antioquia","Apartadó","(7.884444444, -76.64777778)","18","-76.64777778","7.884444444","15/07/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010080","SANTA ISABEL [12010080]","Pluviométrica","Convencional","Suspendida","Antioquia","Carepa","(7.75, -76.66666667)","30","-76.66666667","7.75","15/07/1977","15/04/1994","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010090","TRIGANA [12010090]","Pluviométrica","Convencional","Activa","Antioquia","Carepa","(7.747666667, -76.711888889)","21","-76.711888889","7.747666667","15/06/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010100","EUPOL [12010100]","Pluviométrica","Convencional","Activa","Antioquia","Turbo","(7.945527778, -76.61738889)","10","-76.61738889","7.945527778","15/07/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010110","PRADO MAR [12010110]","Pluviométrica","Convencional","Activa","Antioquia","Turbo","(7.987416667, -76.63852778)","5","-76.63852778","7.987416667","15/07/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río Mulatos y otros directos al Caribe","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010120","SANTA MARTHA [12010120]","Pluviométrica","Convencional","Activa","Antioquia","Turbo","(7.923833333, -76.64908333)","21","-76.64908333","7.923833333","15/07/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010130","CHIGORODO [12010130]","Pluviométrica","Convencional","Suspendida","Antioquia","Chigorodó","(7.7, -76.7)","30","-76.7","7.7","15/01/1966","15/03/1972","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010140","RIOGRANDE [12010140]","Pluviométrica","Convencional","Suspendida","Antioquia","Turbo","(7.933333333, -76.63333333)","5","-76.63333333","7.933333333","15/01/1972","15/07/1977","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010150","VILLA ARTEAGA [12010150]","Pluviométrica","Convencional","Suspendida","Antioquia","Mutatá","(7.45, -76.61666667)","150","-76.61666667","7.45","15/01/1946","15/03/1972","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010160","SAN JOSE APARTADO [12010160]","Pluviográfica","Convencional","Suspendida","Antioquia","Apartadó","(7.866666667, -76.6)","100","-76.6","7.866666667","15/08/1984","15/12/1997","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010170","NUEVO ORIENTE [12010170]","Pluviográfica","Convencional","Activa","Antioquia","Turbo","(7.460333333, -76.68955556)","23","-76.68955556","7.460333333","15/03/1991",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Atrato - Darién","Directos Bajo Atrato entre río Sucio y desembocadura","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12010180","CHOROMANDO HACIENDA [12010180]","Pluviográfica","Convencional","Suspendida","Antioquia","Turbo","(7.95, -76.58333333)","150","-76.58333333","7.95","15/08/1984","15/10/1997","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015010","VILLARTEAGA [12015010]","Climática Ordinaria","Convencional","Activa","Antioquia","Mutatá","(7.334666667, -76.48602778)","132","-76.48602778","7.334666667","15/03/1972",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015020","UNIBAN [12015020]","Agrometeorológica","Convencional","Activa","Antioquia","Apartadó","(7.825916667, -76.65133333)","43","-76.65133333","7.825916667","15/08/1977",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015030","IDEMA-MONTECRISANTO [12015030]","Climática Ordinaria","Convencional","Suspendida","Antioquia","Chigorodó","(7.65, -76.68333333)","40","-76.68333333","7.65","15/03/1972","15/08/1982","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015040","NEGRA LA 1 [12015040]","Meteorológica Especial","Convencional","Suspendida","Antioquia","Turbo","(7.95, -76.68333333)","2","-76.68333333","7.95","15/07/1977","15/12/1982","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015050","RIOGRANDE [12015050]","Climática Ordinaria","Convencional","Suspendida","Antioquia","Turbo","(7.916666667, -76.63333333)","20","-76.63333333","7.916666667","15/09/1982","15/12/1992","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015060","TULENAPA [12015060]","Climática Ordinaria","Automática con Telemetría","En Mantenimiento","Antioquia","Carepa","(7.77, -76.67)","39","-76.67","7.77","15/08/1982",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015070","AEROPUERTO LOS CEDROS [12015070]","Sinóptica Principal","Convencional","Activa","Antioquia","Carepa","(7.816388889, -76.71788889)","41","-76.71788889","7.816388889","15/05/1983",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015080","CERRAZON LA [12015080]","Agrometeorológica","Convencional","Suspendida","Antioquia","Chigorodó","(7.716666667, -76.61666667)","70","-76.61666667","7.716666667","15/08/1986","15/02/2002","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015090","PALMERA LA [12015090]","Climática Ordinaria","Convencional","Suspendida","Antioquia","Chigorodó","(7.538333333, -76.60555556)","58","-76.60555556","7.538333333","15/03/1991","17/02/2010","Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015100","PISTA INDIRA [12015100]","Agrometeorológica","Automática con Telemetría","En Mantenimiento","Antioquia","Turbo","(7.94075, -76.69616667)","15","-76.69616667","7.94075","20/09/2005",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"27010820","LA CUCHILLA [27010820]","Pluviométrica","Convencional","Activa","Antioquia","Girardota","(6.368333333, -75.45361111)","1,600","-75.45361111","6.368333333","15/08/1970",,"Area Operativa 01 - Antioquia-Chocó",,"Magdalena Cauca","Nechí","Río Porce","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12015110","CHIGORODO [12015110]","Agrometeorológica","Automática con Telemetría","En Mantenimiento","Antioquia","Chigorodó","(7.671138889, -76.69405556)","44","-76.69405556","7.671138889","18/09/2005",,"Area Operativa 01 - Antioquia-Chocó",,"Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12017010","CHIGORODO [12017010]","Limnimétrica","Automática con Telemetría","Activa","Antioquia","Chigorodó","(7.673055556, -76.68391667)","20","-76.68391667","7.673055556","15/10/1976",,"Area Operativa 01 - Antioquia-Chocó","Chigorodo","Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12017020","BARRANQUILLITA [12017020]","Limnigráfica","Automática con Telemetría","En Mantenimiento","Antioquia","Chigorodó","(7.57, -76.71)","22","-76.71","7.57","15/03/1977",,"Area Operativa 01 - Antioquia-Chocó","Leon","Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12017030","VICTORIA LA [12017030]","Limnimétrica","Convencional","Suspendida","Antioquia","Apartadó","(7.816666667, -76.68333333)","20","-76.68333333","7.816666667","15/03/1977","15/05/1996","Area Operativa 01 - Antioquia-Chocó","Vijagual","Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
"12017040","RIOGRANDE [12017040]","Limnimétrica","Convencional","Suspendida","Antioquia","Turbo","(7.927833333, -76.62111111)","22","-76.62111111","7.927833333","15/07/1977","11/10/2018","Area Operativa 01 - Antioquia-Chocó","Grande","Caribe","Caribe - Litoral","Río León","INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES"
